,account_id,district_id,account_frequency,account_date,account_year
3579,3941,7,1,1996-12-26,1996
3580,2761,1,1,1996-12-26,1996
3581,7966,54,1,1996-12-27,1996
3582,2408,26,1,1996-12-27,1996
3583,592,23,1,1996-12-27,1996
3584,1195,42,1,1996-12-27,1996
3585,2261,1,2,1996-12-27,1996
3586,8341,64,1,1996-12-27,1996
3587,6706,38,1,1996-12-28,1996
3588,2507,62,1,1996-12-28,1996
3589,3387,25,2,1996-12-28,1996
3590,3991,1,1,1996-12-28,1996
3591,1056,1,2,1996-12-28,1996
3592,2852,70,1,1996-12-29,1996
3593,3043,1,1,1996-12-29,1996
3594,10404,1,1,1996-12-30,1996
3595,528,17,1,1996-12-30,1996
3596,9424,54,1,1996-12-30,1996
3597,3190,1,1,1996-12-30,1996
3598,1390,69,1,1996-12-30,1996
3599,1988,72,1,1996-12-30,1996
3600,2362,16,1,1996-12-30,1996
3601,2064,54,1,1996-12-30,1996
3602,2689,70,1,1997-01-01,1997
3603,9730,54,1,1997-01-01,1997
3604,1387,67,1,1997-01-01,1997
3605,2637,70,1,1997-01-01,1997
3606,1221,45,1,1997-01-02,1997
3607,1860,70,1,1997-01-02,1997
3608,3540,18,1,1997-01-03,1997
3609,263,64,2,1997-01-03,1997
3610,4660,63,1,1997-01-03,1997
3611,294,7,1,1997-01-05,1997
3612,4354,38,1,1997-01-08,1997
3613,3639,4,1,1997-01-08,1997
3614,1677,69,1,1997-01-08,1997
3615,2653,66,1,1997-01-08,1997
3616,3870,38,1,1997-01-08,1997
3617,17,1,1,1997-01-08,1997
3618,537,34,1,1997-01-08,1997
3619,10493,12,1,1997-01-09,1997
3620,2964,72,1,1997-01-09,1997
3621,752,23,1,1997-01-10,1997
3622,6064,49,1,1997-01-11,1997
3623,2981,46,1,1997-01-11,1997
3624,3527,44,1,1997-01-11,1997
3625,3005,42,0,1997-01-11,1997
3626,11244,33,1,1997-01-12,1997
3627,3470,8,1,1997-01-12,1997
3628,3110,48,1,1997-01-12,1997
3629,2300,36,1,1997-01-13,1997
3630,10148,34,1,1997-01-13,1997
3631,1707,75,1,1997-01-13,1997
3632,512,68,1,1997-01-14,1997
3633,9031,47,1,1997-01-15,1997
3634,3375,9,1,1997-01-15,1997
3635,2571,61,1,1997-01-15,1997
3636,3304,36,1,1997-01-16,1997
3637,3908,13,1,1997-01-16,1997
3638,9549,4,1,1997-01-17,1997
3639,4534,63,1,1997-01-18,1997
3640,872,27,1,1997-01-18,1997
3641,2854,1,1,1997-01-18,1997
3642,2696,1,1,1997-01-19,1997
3643,1214,39,1,1997-01-19,1997
3644,1262,29,1,1997-01-19,1997
3645,8320,51,1,1997-01-19,1997
3646,3910,10,1,1997-01-19,1997
3647,364,1,1,1997-01-20,1997
3648,480,23,1,1997-01-21,1997
3649,2535,61,1,1997-01-21,1997
3650,9179,28,1,1997-01-21,1997
3651,2299,1,1,1997-01-21,1997
3652,6138,54,1,1997-01-22,1997
3653,1840,21,1,1997-01-22,1997
3654,3471,63,1,1997-01-22,1997
3655,1651,34,1,1997-01-23,1997
3656,320,47,1,1997-01-23,1997
3657,3961,52,1,1997-01-24,1997
3658,3379,63,1,1997-01-24,1997
3659,4052,36,2,1997-01-25,1997
3660,3964,25,1,1997-01-25,1997
3661,3681,70,1,1997-01-25,1997
3662,2229,1,1,1997-01-27,1997
3663,8742,70,1,1997-01-28,1997
3664,52,16,1,1997-01-29,1997
3665,1853,7,1,1997-01-29,1997
3666,3861,2,1,1997-01-30,1997
3667,3067,46,1,1997-01-30,1997
3668,3659,54,1,1997-02-01,1997
3669,1356,39,1,1997-02-01,1997
3670,1656,47,1,1997-02-01,1997
3671,2103,48,1,1997-02-01,1997
3672,1854,32,1,1997-02-02,1997
3673,910,1,1,1997-02-03,1997
3674,3794,20,1,1997-02-03,1997
3675,3546,55,1,1997-02-03,1997
3676,605,65,1,1997-02-04,1997
3677,3990,77,1,1997-02-04,1997
3678,2021,69,1,1997-02-05,1997
3679,11231,1,1,1997-02-05,1997
3680,4266,54,1,1997-02-05,1997
3681,2455,30,1,1997-02-06,1997
3682,3633,18,1,1997-02-06,1997
3683,4026,58,1,1997-02-06,1997
3684,3620,14,1,1997-02-06,1997
3685,4550,56,1,1997-02-06,1997
3686,1616,22,1,1997-02-07,1997
3687,1498,62,2,1997-02-07,1997
3688,598,1,1,1997-02-08,1997
3689,2262,13,1,1997-02-08,1997
3690,2126,1,1,1997-02-09,1997
3691,1418,35,1,1997-02-09,1997
3692,2537,27,1,1997-02-09,1997
3693,159,70,1,1997-02-11,1997
3694,11141,1,2,1997-02-11,1997
3695,2477,11,1,1997-02-11,1997
3696,1182,8,1,1997-02-11,1997
3697,130,54,1,1997-02-12,1997
3698,828,1,1,1997-02-12,1997
3699,2042,31,1,1997-02-12,1997
3700,4358,5,1,1997-02-12,1997
3701,3565,30,1,1997-02-12,1997
3702,796,1,1,1997-02-13,1997
3703,2381,1,1,1997-02-13,1997
3704,1430,26,1,1997-02-13,1997
3705,2085,25,1,1997-02-13,1997
3706,3059,1,1,1997-02-15,1997
3707,3959,1,2,1997-02-15,1997
3708,1068,52,1,1997-02-15,1997
3709,10915,25,2,1997-02-15,1997
3710,729,14,1,1997-02-15,1997
3711,1141,28,1,1997-02-16,1997
3712,1264,1,1,1997-02-16,1997
3713,351,50,1,1997-02-17,1997
3714,424,12,1,1997-02-17,1997
3715,1037,1,1,1997-02-18,1997
3716,2656,1,1,1997-02-18,1997
3717,5445,72,1,1997-02-19,1997
3718,3188,24,1,1997-02-20,1997
3719,3236,52,1,1997-02-20,1997
3720,2766,31,1,1997-02-20,1997
3721,1447,65,1,1997-02-20,1997
3722,3331,16,1,1997-02-20,1997
3723,4268,77,1,1997-02-20,1997
3724,1524,6,1,1997-02-20,1997
3725,4746,54,1,1997-02-21,1997
3726,3337,58,0,1997-02-22,1997
3727,323,52,1,1997-02-23,1997
3728,2016,1,1,1997-02-23,1997
3729,226,70,1,1997-02-23,1997
3730,5180,54,1,1997-02-24,1997
3731,1619,38,1,1997-02-24,1997
3732,2661,1,1,1997-02-25,1997
3733,1818,54,1,1997-02-25,1997
3734,2937,1,1,1997-02-25,1997
3735,2194,54,1,1997-02-25,1997
3736,1336,5,1,1997-02-26,1997
3737,2325,55,1,1997-02-26,1997
3738,292,49,1,1997-02-26,1997
3739,2797,74,1,1997-02-26,1997
3740,1736,74,1,1997-02-26,1997
3741,2405,64,1,1997-02-27,1997
3742,2415,16,1,1997-02-27,1997
3743,3851,1,1,1997-02-27,1997
3744,2782,1,1,1997-02-27,1997
3745,195,70,1,1997-02-27,1997
3746,2380,46,1,1997-02-27,1997
3747,1928,70,1,1997-03-02,1997
3748,3242,28,1,1997-03-02,1997
3749,3541,70,1,1997-03-02,1997
3750,3652,36,1,1997-03-02,1997
3751,2024,20,1,1997-03-02,1997
3752,919,62,1,1997-03-03,1997
3753,1096,34,1,1997-03-03,1997
3754,1215,65,1,1997-03-04,1997
3755,6306,64,1,1997-03-04,1997
3756,2089,29,2,1997-03-05,1997
3757,850,25,1,1997-03-07,1997
3758,1668,62,1,1997-03-07,1997
3759,2224,46,0,1997-03-08,1997
3760,3574,72,1,1997-03-08,1997
3761,6061,1,1,1997-03-08,1997
3762,2270,14,1,1997-03-08,1997
3763,214,22,1,1997-03-09,1997
3764,3031,51,1,1997-03-10,1997
3765,1746,1,1,1997-03-11,1997
3766,64,64,1,1997-03-11,1997
3767,3842,1,1,1997-03-12,1997
3768,3971,75,1,1997-03-13,1997
3769,405,55,1,1997-03-13,1997
3770,600,46,1,1997-03-13,1997
3771,1740,57,1,1997-03-13,1997
3772,2672,59,1,1997-03-14,1997
3773,114,60,1,1997-03-14,1997
3774,2760,10,1,1997-03-14,1997
3775,2597,31,1,1997-03-16,1997
3776,2908,61,1,1997-03-16,1997
3777,191,41,1,1997-03-17,1997
3778,2354,7,1,1997-03-17,1997
3779,3782,9,2,1997-03-17,1997
3780,3328,1,1,1997-03-17,1997
3781,3083,66,1,1997-03-18,1997
3782,1199,50,1,1997-03-18,1997
3783,10652,1,1,1997-03-18,1997
3784,2690,66,1,1997-03-19,1997
3785,2495,70,1,1997-03-19,1997
3786,8505,70,1,1997-03-20,1997
3787,304,4,1,1997-03-20,1997
3788,8926,1,1,1997-03-21,1997
3789,578,28,2,1997-03-21,1997
3790,1363,11,1,1997-03-23,1997
3791,1165,44,1,1997-03-23,1997
3792,85,68,1,1997-03-23,1997
3793,749,38,1,1997-03-23,1997
3794,8026,36,1,1997-03-23,1997
3795,3332,17,1,1997-03-25,1997
3796,3739,1,1,1997-03-25,1997
3797,1907,1,1,1997-03-25,1997
3798,1976,26,1,1997-03-25,1997
3799,3658,24,1,1997-03-25,1997
3800,3581,66,1,1997-03-26,1997
3801,1466,69,2,1997-03-26,1997
3802,3176,26,1,1997-03-26,1997
3803,1459,12,1,1997-03-26,1997
3804,1321,60,1,1997-03-27,1997
3805,2966,33,1,1997-03-27,1997
3806,157,11,1,1997-03-28,1997
3807,2158,38,1,1997-03-29,1997
3808,2843,30,1,1997-03-29,1997
3809,3266,14,1,1997-03-29,1997
3810,2048,76,1,1997-03-30,1997
3811,442,54,1,1997-03-30,1997
3812,3885,51,1,1997-04-01,1997
3813,1863,62,1,1997-04-01,1997
3814,9167,56,1,1997-04-02,1997
3815,2874,32,1,1997-04-02,1997
3816,3695,30,1,1997-04-02,1997
3817,10068,1,1,1997-04-02,1997
3818,2725,52,1,1997-04-02,1997
3819,2899,40,1,1997-04-03,1997
3820,144,10,2,1997-04-03,1997
3821,1933,35,1,1997-04-04,1997
3822,1034,73,1,1997-04-04,1997
3823,49,1,1,1997-04-06,1997
3824,1594,15,1,1997-04-06,1997
3825,1138,41,1,1997-04-07,1997
3826,3544,33,1,1997-04-07,1997
3827,1636,53,1,1997-04-08,1997
3828,10812,16,1,1997-04-08,1997
3829,2165,51,1,1997-04-08,1997
3830,3460,16,1,1997-04-08,1997
3831,4208,1,1,1997-04-08,1997
3832,2954,1,1,1997-04-08,1997
3833,843,6,1,1997-04-09,1997
3834,2901,1,1,1997-04-09,1997
3835,1734,37,1,1997-04-10,1997
3836,2466,39,1,1997-04-11,1997
3837,476,69,1,1997-04-11,1997
3838,1407,19,0,1997-04-11,1997
3839,1598,15,1,1997-04-12,1997
3840,2166,71,1,1997-04-12,1997
3841,1259,72,1,1997-04-12,1997
3842,927,69,1,1997-04-12,1997
3843,2575,72,1,1997-04-13,1997
3844,4467,17,2,1997-04-13,1997
3845,1253,5,1,1997-04-13,1997
3846,1281,8,1,1997-04-14,1997
3847,1915,2,1,1997-04-14,1997
3848,3716,1,1,1997-04-14,1997
3849,1560,62,1,1997-04-14,1997
3850,4725,73,1,1997-04-14,1997
3851,1665,73,1,1997-04-15,1997
3852,12,21,1,1997-04-15,1997
3853,3398,43,1,1997-04-15,1997
3854,4475,72,1,1997-04-16,1997
3855,2586,57,1,1997-04-16,1997
3856,189,76,1,1997-04-16,1997
3857,3077,64,1,1997-04-16,1997
3858,3634,21,1,1997-04-16,1997
3859,3897,13,1,1997-04-16,1997
3860,2055,37,1,1997-04-17,1997
3861,3012,49,1,1997-04-18,1997
3862,1035,73,1,1997-04-18,1997
3863,1687,23,1,1997-04-18,1997
3864,407,72,2,1997-04-18,1997
3865,2744,70,2,1997-04-19,1997
3866,3194,11,1,1997-04-19,1997
3867,109,53,1,1997-04-20,1997
3868,1198,70,1,1997-04-20,1997
3869,3830,56,1,1997-04-20,1997
3870,3692,70,1,1997-04-21,1997
3871,3217,75,0,1997-04-23,1997
3872,453,75,1,1997-04-24,1997
3873,2539,24,1,1997-04-24,1997
3874,794,63,1,1997-04-24,1997
3875,636,75,1,1997-04-24,1997
3876,309,14,1,1997-04-25,1997
3877,873,73,1,1997-04-26,1997
3878,589,1,1,1997-04-26,1997
3879,9484,5,1,1997-04-26,1997
3880,3052,44,1,1997-04-26,1997
3881,10134,22,1,1997-04-26,1997
3882,3846,61,1,1997-04-27,1997
3883,912,65,1,1997-04-27,1997
3884,2080,74,1,1997-04-27,1997
3885,2857,19,1,1997-04-28,1997
3886,647,1,1,1997-04-28,1997
3887,2952,65,1,1997-04-28,1997
3888,240,72,1,1997-04-28,1997
3889,1693,1,0,1997-04-29,1997
3890,2612,1,1,1997-04-29,1997
3891,3104,1,1,1997-04-29,1997
3892,1488,25,1,1997-04-29,1997
3893,2451,54,1,1997-04-29,1997
3894,10257,27,1,1997-05-01,1997
3895,1024,19,1,1997-05-02,1997
3896,2173,64,1,1997-05-02,1997
3897,98,55,1,1997-05-02,1997
3898,3119,33,1,1997-05-02,1997
3899,1230,1,1,1997-05-03,1997
3900,2594,19,0,1997-05-03,1997
3901,3773,10,1,1997-05-04,1997
3902,3635,10,1,1997-05-04,1997
3903,293,1,1,1997-05-04,1997
3904,1178,41,1,1997-05-04,1997
3905,3988,23,1,1997-05-04,1997
3906,2816,74,1,1997-05-04,1997
3907,722,38,0,1997-05-04,1997
3908,2184,6,1,1997-05-07,1997
3909,10022,1,1,1997-05-07,1997
3910,1385,53,1,1997-05-08,1997
3911,3506,70,1,1997-05-08,1997
3912,316,62,1,1997-05-08,1997
3913,3711,3,1,1997-05-08,1997
3914,1982,6,1,1997-05-08,1997
3915,2071,35,1,1997-05-08,1997
3916,2800,41,1,1997-05-08,1997
3917,997,54,1,1997-05-08,1997
3918,367,23,1,1997-05-09,1997
3919,2141,21,1,1997-05-09,1997
3920,2127,1,1,1997-05-09,1997
3921,3214,67,1,1997-05-10,1997
3922,250,56,1,1997-05-10,1997
3923,3742,59,1,1997-05-11,1997
3924,3577,74,1,1997-05-11,1997
3925,2448,23,1,1997-05-11,1997
3926,1130,1,1,1997-05-11,1997
3927,2118,42,1,1997-05-11,1997
3928,2005,16,1,1997-05-11,1997
3929,475,3,1,1997-05-11,1997
3930,6922,3,2,1997-05-12,1997
3931,3122,74,1,1997-05-12,1997
3932,282,69,1,1997-05-12,1997
3933,3140,3,1,1997-05-13,1997
3934,3790,1,2,1997-05-13,1997
3935,5164,5,1,1997-05-13,1997
3936,8149,64,0,1997-05-14,1997
3937,2900,20,1,1997-05-14,1997
3938,383,38,1,1997-05-15,1997
3939,1953,9,2,1997-05-15,1997
3940,3344,70,1,1997-05-15,1997
3941,139,38,2,1997-05-15,1997
3942,1808,28,1,1997-05-16,1997
3943,3299,11,2,1997-05-16,1997
3944,1697,63,1,1997-05-17,1997
3945,2392,1,1,1997-05-18,1997
3946,8713,53,1,1997-05-18,1997
3947,3403,63,1,1997-05-20,1997
3948,1424,32,1,1997-05-20,1997
3949,2366,68,1,1997-05-20,1997
3950,2668,21,1,1997-05-20,1997
3951,2698,49,1,1997-05-21,1997
3952,3872,25,1,1997-05-21,1997
3953,10343,8,1,1997-05-22,1997
3954,2743,51,1,1997-05-22,1997
3955,834,3,1,1997-05-23,1997
3956,1956,63,1,1997-05-23,1997
3957,4729,66,1,1997-05-23,1997
3958,760,1,1,1997-05-24,1997
3959,2324,1,1,1997-05-24,1997
3960,7559,56,1,1997-05-24,1997
3961,9208,29,1,1997-05-24,1997
3962,3163,41,1,1997-05-24,1997
3963,3732,21,1,1997-05-25,1997
3964,1710,74,1,1997-05-25,1997
3965,868,1,1,1997-05-26,1997
3966,534,1,1,1997-05-26,1997
3967,3662,4,1,1997-05-26,1997
3968,11053,46,1,1997-05-27,1997
3969,3172,77,1,1997-05-27,1997
3970,3905,54,0,1997-05-28,1997
3971,464,43,1,1997-05-28,1997
3972,1574,75,1,1997-05-28,1997
3973,2891,42,1,1997-05-28,1997
3974,2860,54,2,1997-05-30,1997
3975,10679,1,1,1997-05-30,1997
3976,5,15,1,1997-05-30,1997
3977,4130,70,1,1997-06-01,1997
3978,4527,9,1,1997-06-01,1997
3979,3951,22,1,1997-06-02,1997
3980,3700,1,1,1997-06-03,1997
3981,2564,36,1,1997-06-03,1997
3982,3202,8,1,1997-06-04,1997
3983,879,9,1,1997-06-04,1997
3984,2404,8,1,1997-06-05,1997
3985,1537,54,1,1997-06-06,1997
3986,3768,52,1,1997-06-06,1997
3987,5944,27,1,1997-06-06,1997
3988,9673,76,1,1997-06-07,1997
3989,229,1,1,1997-06-07,1997
3990,614,25,1,1997-06-07,1997
3991,1724,48,1,1997-06-07,1997
3992,1185,12,1,1997-06-07,1997
3993,349,72,1,1997-06-08,1997
3994,682,54,1,1997-06-08,1997
3995,291,7,1,1997-06-08,1997
3996,3211,72,1,1997-06-09,1997
3997,3060,73,1,1997-06-09,1997
3998,4471,4,2,1997-06-09,1997
3999,2956,15,1,1997-06-10,1997
4000,2019,64,1,1997-06-11,1997
4001,1491,47,1,1997-06-11,1997
4002,3496,42,1,1997-06-11,1997
4003,1841,36,1,1997-06-12,1997
4004,7180,7,2,1997-06-12,1997
4005,5648,59,1,1997-06-13,1997
4006,2509,43,1,1997-06-13,1997
4007,2878,1,1,1997-06-14,1997
4008,1015,1,1,1997-06-14,1997
4009,1753,71,1,1997-06-14,1997
4010,2372,1,1,1997-06-15,1997
4011,6097,29,1,1997-06-15,1997
4012,2720,2,2,1997-06-16,1997
4013,2006,25,1,1997-06-16,1997
4014,3953,1,1,1997-06-16,1997
4015,2135,51,1,1997-06-17,1997
4016,1551,72,1,1997-06-18,1997
4017,1095,54,1,1997-06-18,1997
4018,3703,74,1,1997-06-18,1997
4019,3719,37,1,1997-06-19,1997
4020,2057,1,1,1997-06-20,1997
4021,2560,15,1,1997-06-20,1997
4022,3986,19,1,1997-06-20,1997
4023,4858,67,1,1997-06-21,1997
4024,1354,31,1,1997-06-21,1997
4025,3262,23,1,1997-06-22,1997
4026,3100,65,1,1997-06-22,1997
4027,1839,5,1,1997-06-22,1997
4028,3996,1,1,1997-06-22,1997
4029,622,24,1,1997-06-22,1997
4030,2340,14,1,1997-06-22,1997
4031,641,40,1,1997-06-22,1997
4032,3461,8,1,1997-06-23,1997
4033,672,53,1,1997-06-23,1997
4034,8645,60,1,1997-06-23,1997
4035,438,37,1,1997-06-23,1997
4036,2443,46,1,1997-06-25,1997
4037,4309,74,2,1997-06-25,1997
4038,3075,71,1,1997-06-25,1997
4039,2200,1,1,1997-06-26,1997
4040,3245,45,1,1997-06-26,1997
4041,2806,53,1,1997-06-26,1997
4042,556,12,1,1997-06-26,1997
4043,4301,1,1,1997-06-26,1997
4044,4156,42,1,1997-06-27,1997
4045,1921,42,1,1997-06-27,1997
4046,2939,5,1,1997-06-28,1997
4047,3665,28,1,1997-06-28,1997
4048,3524,66,1,1997-06-28,1997
4049,5196,13,2,1997-06-29,1997
4050,2883,77,1,1997-06-29,1997
4051,1346,74,1,1997-07-01,1997
4052,1514,7,1,1997-07-01,1997
4053,3154,1,1,1997-07-02,1997
4054,2081,36,1,1997-07-02,1997
4055,1255,68,1,1997-07-02,1997
4056,2208,7,1,1997-07-02,1997
4057,1284,55,1,1997-07-02,1997
4058,8153,9,1,1997-07-02,1997
4059,7721,13,1,1997-07-03,1997
4060,3889,16,1,1997-07-03,1997
4061,3085,66,1,1997-07-03,1997
4062,768,26,1,1997-07-03,1997
4063,8919,62,1,1997-07-03,1997
4064,185,32,1,1997-07-04,1997
4065,4150,65,1,1997-07-05,1997
4066,10774,46,1,1997-07-05,1997
4067,2728,52,2,1997-07-06,1997
4068,1339,76,1,1997-07-06,1997
4069,1929,1,1,1997-07-06,1997
4070,3433,73,1,1997-07-07,1997
4071,2337,65,1,1997-07-07,1997
4072,3,5,1,1997-07-07,1997
4073,2093,64,1,1997-07-07,1997
4074,3906,52,1,1997-07-08,1997
4075,3529,12,1,1997-07-08,1997
4076,864,72,1,1997-07-08,1997
4077,4336,2,1,1997-07-08,1997
4078,1647,1,1,1997-07-09,1997
4079,2169,57,1,1997-07-09,1997
4080,258,64,1,1997-07-09,1997
4081,1110,54,1,1997-07-10,1997
4082,105,21,1,1997-07-10,1997
4083,2992,43,1,1997-07-11,1997
4084,11317,50,1,1997-07-11,1997
4085,1681,68,1,1997-07-11,1997
4086,3428,27,1,1997-07-12,1997
4087,679,22,1,1997-07-12,1997
4088,10644,16,1,1997-07-12,1997
4089,2182,22,1,1997-07-12,1997
4090,9560,1,1,1997-07-13,1997
4091,3985,1,1,1997-07-13,1997
4092,3833,77,1,1997-07-13,1997
4093,705,35,1,1997-07-14,1997
4094,2447,38,1,1997-07-14,1997
4095,2452,1,1,1997-07-14,1997
4096,469,72,1,1997-07-14,1997
4097,483,70,1,1997-07-15,1997
4098,2678,1,1,1997-07-15,1997
4099,2183,54,1,1997-07-17,1997
4100,7052,55,0,1997-07-17,1997
4101,680,17,1,1997-07-18,1997
4102,284,54,1,1997-07-18,1997
4103,1027,68,1,1997-07-18,1997
4104,1995,54,1,1997-07-18,1997
4105,211,28,1,1997-07-19,1997
4106,1432,27,1,1997-07-19,1997
4107,2369,49,1,1997-07-19,1997
4108,3867,1,1,1997-07-19,1997
4109,1890,1,2,1997-07-20,1997
4110,2204,9,1,1997-07-20,1997
4111,970,18,1,1997-07-20,1997
4112,5290,34,1,1997-07-21,1997
4113,2316,1,1,1997-07-21,1997
4114,611,46,1,1997-07-21,1997
4115,1794,74,1,1997-07-23,1997
4116,801,16,1,1997-07-23,1997
4117,3057,9,1,1997-07-23,1997
4118,2196,11,1,1997-07-24,1997
4119,2646,6,1,1997-07-24,1997
4120,2722,69,1,1997-07-24,1997
4121,2679,67,1,1997-07-24,1997
4122,2587,1,1,1997-07-25,1997
4123,3346,1,1,1997-07-25,1997
4124,1454,46,1,1997-07-25,1997
4125,2197,46,1,1997-07-26,1997
4126,1776,36,1,1997-07-27,1997
4127,547,24,1,1997-07-27,1997
4128,5758,44,1,1997-07-28,1997
4129,3185,45,1,1997-07-29,1997
4130,1950,70,1,1997-08-01,1997
4131,811,14,2,1997-08-01,1997
4132,3381,68,1,1997-08-02,1997
4133,1522,48,1,1997-08-02,1997
4134,41,72,1,1997-08-02,1997
4135,4533,68,1,1997-08-03,1997
4136,3343,1,1,1997-08-03,1997
4137,3686,77,1,1997-08-03,1997
4138,2927,37,1,1997-08-04,1997
4139,4091,9,1,1997-08-04,1997
4140,6602,74,1,1997-08-04,1997
4141,2558,46,1,1997-08-04,1997
4142,3208,29,1,1997-08-04,1997
4143,1389,34,1,1997-08-05,1997
4144,1033,32,1,1997-08-05,1997
4145,2449,23,1,1997-08-05,1997
4146,2000,5,1,1997-08-06,1997
4147,3724,16,1,1997-08-06,1997
4148,3281,1,1,1997-08-06,1997
4149,326,61,1,1997-08-06,1997
4150,307,26,1,1997-08-07,1997
4151,1951,23,1,1997-08-07,1997
4152,4445,47,1,1997-08-07,1997
4153,2338,59,1,1997-08-08,1997
4154,1319,56,0,1997-08-08,1997
4155,311,50,1,1997-08-08,1997
4156,3293,1,1,1997-08-08,1997
4157,1648,40,1,1997-08-08,1997
4158,38,19,2,1997-08-08,1997
4159,1434,70,1,1997-08-08,1997
4160,7437,19,2,1997-08-08,1997
4161,4784,46,1,1997-08-08,1997
4162,2644,1,1,1997-08-08,1997
4163,785,21,2,1997-08-09,1997
4164,2776,23,1,1997-08-10,1997
4165,5572,15,1,1997-08-11,1997
4166,3046,74,1,1997-08-11,1997
4167,2138,75,1,1997-08-11,1997
4168,1662,1,1,1997-08-11,1997
4169,386,1,1,1997-08-11,1997
4170,591,1,1,1997-08-12,1997
4171,792,3,1,1997-08-13,1997
4172,1043,1,1,1997-08-13,1997
4173,9433,59,1,1997-08-14,1997
4174,509,36,1,1997-08-14,1997
4175,1747,30,1,1997-08-14,1997
4176,2073,59,1,1997-08-14,1997
4177,3097,66,1,1997-08-14,1997
4178,3062,17,1,1997-08-15,1997
4179,1355,1,1,1997-08-16,1997
4180,1881,60,1,1997-08-17,1997
4181,2595,1,1,1997-08-17,1997
4182,13,76,1,1997-08-17,1997
4183,996,47,1,1997-08-18,1997
4184,37,20,1,1997-08-18,1997
4185,2829,66,1,1997-08-18,1997
4186,529,39,1,1997-08-18,1997
4187,1857,37,1,1997-08-18,1997
4188,9140,32,1,1997-08-18,1997
4189,2485,41,1,1997-08-18,1997
4190,2607,1,1,1997-08-19,1997
4191,653,27,1,1997-08-19,1997
4192,10799,76,1,1997-08-19,1997
4193,1567,10,1,1997-08-19,1997
4194,1845,47,1,1997-08-20,1997
4195,1181,69,1,1997-08-20,1997
4196,3070,56,1,1997-08-21,1997
4197,645,70,1,1997-08-21,1997
4198,1795,53,1,1997-08-21,1997
4199,2442,14,1,1997-08-21,1997
4200,2845,62,1,1997-08-21,1997
4201,8639,46,1,1997-08-22,1997
4202,4003,25,1,1997-08-22,1997
4203,3537,45,1,1997-08-22,1997
4204,2394,62,1,1997-08-23,1997
4205,859,13,1,1997-08-26,1997
4206,3798,15,1,1997-08-27,1997
4207,2317,68,1,1997-08-28,1997
4208,3828,44,1,1997-08-28,1997
4209,2422,27,1,1997-08-29,1997
4210,3556,58,1,1997-08-29,1997
4211,1154,5,2,1997-08-29,1997
4212,3901,12,1,1997-08-30,1997
4213,3950,48,1,1997-09-01,1997
4214,2142,42,1,1997-09-01,1997
4215,2492,73,1,1997-09-01,1997
4216,45,64,1,1997-09-02,1997
4217,2172,1,1,1997-09-02,1997
4218,909,30,1,1997-09-02,1997
4219,10243,44,1,1997-09-03,1997
4220,1026,20,1,1997-09-03,1997
4221,3444,53,2,1997-09-04,1997
4222,1764,68,1,1997-09-04,1997
4223,4158,27,1,1997-09-04,1997
4224,585,4,1,1997-09-04,1997
4225,5698,1,1,1997-09-04,1997
4226,178,59,1,1997-09-06,1997
4227,2079,55,1,1997-09-06,1997
4228,2480,35,1,1997-09-07,1997
4229,2444,76,1,1997-09-07,1997
4230,3516,36,2,1997-09-07,1997
4231,1303,23,1,1997-09-08,1997
4232,783,1,1,1997-09-08,1997
4233,1729,53,1,1997-09-08,1997
4234,1790,70,1,1997-09-08,1997
4235,2351,74,1,1997-09-08,1997
4236,2997,40,1,1997-09-09,1997
4237,10650,76,1,1997-09-09,1997
4238,2684,7,1,1997-09-10,1997
4239,2459,55,1,1997-09-10,1997
4240,1240,1,1,1997-09-11,1997
4241,1783,70,1,1997-09-11,1997
4242,7156,71,1,1997-09-11,1997
4243,1085,42,1,1997-09-11,1997
4244,677,70,1,1997-09-13,1997
4245,6505,7,1,1997-09-13,1997
4246,402,68,1,1997-09-14,1997
4247,9156,18,1,1997-09-14,1997
4248,3987,25,1,1997-09-14,1997
4249,3852,20,1,1997-09-14,1997
4250,384,24,2,1997-09-14,1997
4251,1946,46,1,1997-09-16,1997
4252,3603,3,1,1997-09-17,1997
4253,1872,61,1,1997-09-17,1997
4254,3671,21,1,1997-09-17,1997
4255,735,70,1,1997-09-17,1997
4256,3274,76,1,1997-09-17,1997
4257,5870,75,1,1997-09-17,1997
4258,5283,15,1,1997-09-18,1997
4259,1438,23,2,1997-09-18,1997
4260,328,1,1,1997-09-18,1997
4261,118,68,1,1997-09-18,1997
4262,387,72,1,1997-09-19,1997
4263,3300,71,1,1997-09-19,1997
4264,3657,62,1,1997-09-19,1997
4265,823,71,1,1997-09-19,1997
4266,1876,1,1,1997-09-20,1997
4267,2765,69,1,1997-09-20,1997
4268,3463,38,1,1997-09-21,1997
4269,3103,1,0,1997-09-21,1997
4270,1101,4,1,1997-09-22,1997
4271,179,1,2,1997-09-22,1997
4272,3610,1,1,1997-09-22,1997
4273,1814,17,1,1997-09-23,1997
4274,1718,71,1,1997-09-23,1997
4275,16,12,1,1997-09-23,1997
4276,4616,1,1,1997-09-24,1997
4277,3757,64,1,1997-09-24,1997
4278,2942,44,1,1997-09-24,1997
4279,89,68,1,1997-09-25,1997
4280,3106,12,2,1997-09-26,1997
4281,2312,65,1,1997-09-26,1997
4282,177,1,1,1997-09-26,1997
4283,4128,64,1,1997-09-26,1997
