account_id;account_district_number;account_frequency;account_date;account_age_days;account_year
1557;66;1;1996-12-13;9479;1996
1316;42;1;1996-12-13;9479;1996
3893;42;1;1996-12-13;9479;1996
2873;70;1;1996-12-13;9479;1996
3962;54;1;1996-12-13;9479;1996
2376;71;1;1996-12-14;9478;1996
2995;51;1;1996-12-14;9478;1996
3984;51;1;1996-12-14;9478;1996
659;63;1;1996-12-14;9478;1996
3137;39;1;1996-12-15;9477;1996
505;64;1;1996-12-16;9476;1996
1817;10;1;1996-12-16;9476;1996
3125;37;1;1996-12-16;9476;1996
2734;53;1;1996-12-16;9476;1996
2386;12;1;1996-12-17;9475;1996
3411;19;1;1996-12-17;9475;1996
4794;72;1;1996-12-18;9474;1996
2827;70;1;1996-12-18;9474;1996
3024;1;1;1996-12-18;9474;1996
1618;6;1;1996-12-18;9474;1996
6510;74;1;1996-12-18;9474;1996
7465;1;2;1996-12-19;9473;1996
1362;1;1;1996-12-19;9473;1996
3182;6;1;1996-12-20;9472;1996
765;12;1;1996-12-20;9472;1996
3412;31;1;1996-12-20;9472;1996
2610;54;1;1996-12-20;9472;1996
4454;63;1;1996-12-21;9471;1996
595;20;1;1996-12-21;9471;1996
1391;15;1;1996-12-21;9471;1996
3438;35;1;1996-12-21;9471;1996
1553;59;1;1996-12-21;9471;1996
10645;2;1;1996-12-21;9471;1996
2531;51;1;1996-12-21;9471;1996
1081;64;1;1996-12-21;9471;1996
2441;47;1;1996-12-22;9470;1996
193;69;1;1996-12-22;9470;1996
3390;12;2;1996-12-22;9470;1996
3393;4;1;1996-12-22;9470;1996
440;29;1;1996-12-22;9470;1996
2356;34;2;1996-12-23;9469;1996
333;73;1;1996-12-23;9469;1996
1884;54;1;1996-12-24;9468;1996
434;1;1;1996-12-24;9468;1996
2875;19;1;1996-12-24;9468;1996
2532;38;1;1996-12-24;9468;1996
3029;42;1;1996-12-24;9468;1996
2699;73;1;1996-12-25;9467;1996
935;23;1;1996-12-25;9467;1996
2777;62;1;1996-12-25;9467;1996
1659;46;1;1996-12-25;9467;1996
252;19;1;1996-12-26;9466;1996
7045;51;1;1996-12-26;9466;1996
3941;7;1;1996-12-26;9466;1996
2761;1;1;1996-12-26;9466;1996
7966;54;1;1996-12-27;9465;1996
2408;26;1;1996-12-27;9465;1996
592;23;1;1996-12-27;9465;1996
1195;42;1;1996-12-27;9465;1996
2261;1;2;1996-12-27;9465;1996
8341;64;1;1996-12-27;9465;1996
6706;38;1;1996-12-28;9464;1996
2507;62;1;1996-12-28;9464;1996
3387;25;2;1996-12-28;9464;1996
3991;1;1;1996-12-28;9464;1996
1056;1;2;1996-12-28;9464;1996
2852;70;1;1996-12-29;9463;1996
3043;1;1;1996-12-29;9463;1996
10404;1;1;1996-12-30;9462;1996
528;17;1;1996-12-30;9462;1996
9424;54;1;1996-12-30;9462;1996
3190;1;1;1996-12-30;9462;1996
1390;69;1;1996-12-30;9462;1996
1988;72;1;1996-12-30;9462;1996
2362;16;1;1996-12-30;9462;1996
2064;54;1;1996-12-30;9462;1996
2689;70;1;1997-01-01;9460;1997
9730;54;1;1997-01-01;9460;1997
1387;67;1;1997-01-01;9460;1997
2637;70;1;1997-01-01;9460;1997
1221;45;1;1997-01-02;9459;1997
1860;70;1;1997-01-02;9459;1997
3540;18;1;1997-01-03;9458;1997
263;64;2;1997-01-03;9458;1997
4660;63;1;1997-01-03;9458;1997
294;7;1;1997-01-05;9456;1997
4354;38;1;1997-01-08;9453;1997
3639;4;1;1997-01-08;9453;1997
1677;69;1;1997-01-08;9453;1997
2653;66;1;1997-01-08;9453;1997
3870;38;1;1997-01-08;9453;1997
17;1;1;1997-01-08;9453;1997
537;34;1;1997-01-08;9453;1997
10493;12;1;1997-01-09;9452;1997
2964;72;1;1997-01-09;9452;1997
752;23;1;1997-01-10;9451;1997
6064;49;1;1997-01-11;9450;1997
2981;46;1;1997-01-11;9450;1997
3527;44;1;1997-01-11;9450;1997
3005;42;0;1997-01-11;9450;1997
11244;33;1;1997-01-12;9449;1997
3470;8;1;1997-01-12;9449;1997
3110;48;1;1997-01-12;9449;1997
2300;36;1;1997-01-13;9448;1997
10148;34;1;1997-01-13;9448;1997
1707;75;1;1997-01-13;9448;1997
512;68;1;1997-01-14;9447;1997
9031;47;1;1997-01-15;9446;1997
3375;9;1;1997-01-15;9446;1997
2571;61;1;1997-01-15;9446;1997
3304;36;1;1997-01-16;9445;1997
3908;13;1;1997-01-16;9445;1997
9549;4;1;1997-01-17;9444;1997
4534;63;1;1997-01-18;9443;1997
872;27;1;1997-01-18;9443;1997
2854;1;1;1997-01-18;9443;1997
2696;1;1;1997-01-19;9442;1997
1214;39;1;1997-01-19;9442;1997
1262;29;1;1997-01-19;9442;1997
8320;51;1;1997-01-19;9442;1997
3910;10;1;1997-01-19;9442;1997
364;1;1;1997-01-20;9441;1997
480;23;1;1997-01-21;9440;1997
2535;61;1;1997-01-21;9440;1997
9179;28;1;1997-01-21;9440;1997
2299;1;1;1997-01-21;9440;1997
6138;54;1;1997-01-22;9439;1997
1840;21;1;1997-01-22;9439;1997
3471;63;1;1997-01-22;9439;1997
1651;34;1;1997-01-23;9438;1997
320;47;1;1997-01-23;9438;1997
3961;52;1;1997-01-24;9437;1997
3379;63;1;1997-01-24;9437;1997
4052;36;2;1997-01-25;9436;1997
3964;25;1;1997-01-25;9436;1997
3681;70;1;1997-01-25;9436;1997
2229;1;1;1997-01-27;9434;1997
8742;70;1;1997-01-28;9433;1997
52;16;1;1997-01-29;9432;1997
1853;7;1;1997-01-29;9432;1997
3861;2;1;1997-01-30;9431;1997
3067;46;1;1997-01-30;9431;1997
3659;54;1;1997-02-01;9429;1997
1356;39;1;1997-02-01;9429;1997
1656;47;1;1997-02-01;9429;1997
2103;48;1;1997-02-01;9429;1997
1854;32;1;1997-02-02;9428;1997
910;1;1;1997-02-03;9427;1997
3794;20;1;1997-02-03;9427;1997
3546;55;1;1997-02-03;9427;1997
605;65;1;1997-02-04;9426;1997
3990;77;1;1997-02-04;9426;1997
2021;69;1;1997-02-05;9425;1997
11231;1;1;1997-02-05;9425;1997
4266;54;1;1997-02-05;9425;1997
2455;30;1;1997-02-06;9424;1997
3633;18;1;1997-02-06;9424;1997
4026;58;1;1997-02-06;9424;1997
3620;14;1;1997-02-06;9424;1997
4550;56;1;1997-02-06;9424;1997
1616;22;1;1997-02-07;9423;1997
1498;62;2;1997-02-07;9423;1997
598;1;1;1997-02-08;9422;1997
2262;13;1;1997-02-08;9422;1997
2126;1;1;1997-02-09;9421;1997
1418;35;1;1997-02-09;9421;1997
2537;27;1;1997-02-09;9421;1997
159;70;1;1997-02-11;9419;1997
11141;1;2;1997-02-11;9419;1997
2477;11;1;1997-02-11;9419;1997
1182;8;1;1997-02-11;9419;1997
130;54;1;1997-02-12;9418;1997
828;1;1;1997-02-12;9418;1997
2042;31;1;1997-02-12;9418;1997
4358;5;1;1997-02-12;9418;1997
3565;30;1;1997-02-12;9418;1997
796;1;1;1997-02-13;9417;1997
2381;1;1;1997-02-13;9417;1997
1430;26;1;1997-02-13;9417;1997
2085;25;1;1997-02-13;9417;1997
3059;1;1;1997-02-15;9415;1997
3959;1;2;1997-02-15;9415;1997
1068;52;1;1997-02-15;9415;1997
10915;25;2;1997-02-15;9415;1997
729;14;1;1997-02-15;9415;1997
1141;28;1;1997-02-16;9414;1997
1264;1;1;1997-02-16;9414;1997
351;50;1;1997-02-17;9413;1997
424;12;1;1997-02-17;9413;1997
1037;1;1;1997-02-18;9412;1997
2656;1;1;1997-02-18;9412;1997
5445;72;1;1997-02-19;9411;1997
3188;24;1;1997-02-20;9410;1997
3236;52;1;1997-02-20;9410;1997
2766;31;1;1997-02-20;9410;1997
1447;65;1;1997-02-20;9410;1997
3331;16;1;1997-02-20;9410;1997
4268;77;1;1997-02-20;9410;1997
1524;6;1;1997-02-20;9410;1997
4746;54;1;1997-02-21;9409;1997
3337;58;0;1997-02-22;9408;1997
323;52;1;1997-02-23;9407;1997
2016;1;1;1997-02-23;9407;1997
226;70;1;1997-02-23;9407;1997
5180;54;1;1997-02-24;9406;1997
1619;38;1;1997-02-24;9406;1997
2661;1;1;1997-02-25;9405;1997
1818;54;1;1997-02-25;9405;1997
2937;1;1;1997-02-25;9405;1997
2194;54;1;1997-02-25;9405;1997
1336;5;1;1997-02-26;9404;1997
2325;55;1;1997-02-26;9404;1997
292;49;1;1997-02-26;9404;1997
2797;74;1;1997-02-26;9404;1997
1736;74;1;1997-02-26;9404;1997
2405;64;1;1997-02-27;9403;1997
2415;16;1;1997-02-27;9403;1997
3851;1;1;1997-02-27;9403;1997
2782;1;1;1997-02-27;9403;1997
195;70;1;1997-02-27;9403;1997
2380;46;1;1997-02-27;9403;1997
1928;70;1;1997-03-02;9400;1997
3242;28;1;1997-03-02;9400;1997
3541;70;1;1997-03-02;9400;1997
3652;36;1;1997-03-02;9400;1997
2024;20;1;1997-03-02;9400;1997
919;62;1;1997-03-03;9399;1997
1096;34;1;1997-03-03;9399;1997
1215;65;1;1997-03-04;9398;1997
6306;64;1;1997-03-04;9398;1997
2089;29;2;1997-03-05;9397;1997
850;25;1;1997-03-07;9395;1997
1668;62;1;1997-03-07;9395;1997
2224;46;0;1997-03-08;9394;1997
3574;72;1;1997-03-08;9394;1997
6061;1;1;1997-03-08;9394;1997
2270;14;1;1997-03-08;9394;1997
214;22;1;1997-03-09;9393;1997
3031;51;1;1997-03-10;9392;1997
1746;1;1;1997-03-11;9391;1997
64;64;1;1997-03-11;9391;1997
3842;1;1;1997-03-12;9390;1997
3971;75;1;1997-03-13;9389;1997
405;55;1;1997-03-13;9389;1997
600;46;1;1997-03-13;9389;1997
1740;57;1;1997-03-13;9389;1997
2672;59;1;1997-03-14;9388;1997
114;60;1;1997-03-14;9388;1997
2760;10;1;1997-03-14;9388;1997
2597;31;1;1997-03-16;9386;1997
2908;61;1;1997-03-16;9386;1997
191;41;1;1997-03-17;9385;1997
2354;7;1;1997-03-17;9385;1997
3782;9;2;1997-03-17;9385;1997
3328;1;1;1997-03-17;9385;1997
3083;66;1;1997-03-18;9384;1997
1199;50;1;1997-03-18;9384;1997
10652;1;1;1997-03-18;9384;1997
2690;66;1;1997-03-19;9383;1997
2495;70;1;1997-03-19;9383;1997
8505;70;1;1997-03-20;9382;1997
304;4;1;1997-03-20;9382;1997
8926;1;1;1997-03-21;9381;1997
578;28;2;1997-03-21;9381;1997
1363;11;1;1997-03-23;9379;1997
1165;44;1;1997-03-23;9379;1997
85;68;1;1997-03-23;9379;1997
749;38;1;1997-03-23;9379;1997
8026;36;1;1997-03-23;9379;1997
3332;17;1;1997-03-25;9377;1997
3739;1;1;1997-03-25;9377;1997
1907;1;1;1997-03-25;9377;1997
1976;26;1;1997-03-25;9377;1997
3658;24;1;1997-03-25;9377;1997
3581;66;1;1997-03-26;9376;1997
1466;69;2;1997-03-26;9376;1997
3176;26;1;1997-03-26;9376;1997
1459;12;1;1997-03-26;9376;1997
1321;60;1;1997-03-27;9375;1997
2966;33;1;1997-03-27;9375;1997
157;11;1;1997-03-28;9374;1997
2158;38;1;1997-03-29;9373;1997
2843;30;1;1997-03-29;9373;1997
3266;14;1;1997-03-29;9373;1997
2048;76;1;1997-03-30;9372;1997
442;54;1;1997-03-30;9372;1997
3885;51;1;1997-04-01;9370;1997
1863;62;1;1997-04-01;9370;1997
9167;56;1;1997-04-02;9369;1997
2874;32;1;1997-04-02;9369;1997
3695;30;1;1997-04-02;9369;1997
10068;1;1;1997-04-02;9369;1997
2725;52;1;1997-04-02;9369;1997
2899;40;1;1997-04-03;9368;1997
144;10;2;1997-04-03;9368;1997
1933;35;1;1997-04-04;9367;1997
1034;73;1;1997-04-04;9367;1997
49;1;1;1997-04-06;9365;1997
1594;15;1;1997-04-06;9365;1997
1138;41;1;1997-04-07;9364;1997
3544;33;1;1997-04-07;9364;1997
1636;53;1;1997-04-08;9363;1997
10812;16;1;1997-04-08;9363;1997
2165;51;1;1997-04-08;9363;1997
3460;16;1;1997-04-08;9363;1997
4208;1;1;1997-04-08;9363;1997
2954;1;1;1997-04-08;9363;1997
843;6;1;1997-04-09;9362;1997
2901;1;1;1997-04-09;9362;1997
1734;37;1;1997-04-10;9361;1997
2466;39;1;1997-04-11;9360;1997
476;69;1;1997-04-11;9360;1997
1407;19;0;1997-04-11;9360;1997
1598;15;1;1997-04-12;9359;1997
2166;71;1;1997-04-12;9359;1997
1259;72;1;1997-04-12;9359;1997
927;69;1;1997-04-12;9359;1997
2575;72;1;1997-04-13;9358;1997
4467;17;2;1997-04-13;9358;1997
1253;5;1;1997-04-13;9358;1997
1281;8;1;1997-04-14;9357;1997
1915;2;1;1997-04-14;9357;1997
3716;1;1;1997-04-14;9357;1997
1560;62;1;1997-04-14;9357;1997
4725;73;1;1997-04-14;9357;1997
1665;73;1;1997-04-15;9356;1997
12;21;1;1997-04-15;9356;1997
3398;43;1;1997-04-15;9356;1997
4475;72;1;1997-04-16;9355;1997
2586;57;1;1997-04-16;9355;1997
189;76;1;1997-04-16;9355;1997
3077;64;1;1997-04-16;9355;1997
3634;21;1;1997-04-16;9355;1997
3897;13;1;1997-04-16;9355;1997
2055;37;1;1997-04-17;9354;1997
3012;49;1;1997-04-18;9353;1997
1035;73;1;1997-04-18;9353;1997
1687;23;1;1997-04-18;9353;1997
407;72;2;1997-04-18;9353;1997
2744;70;2;1997-04-19;9352;1997
3194;11;1;1997-04-19;9352;1997
109;53;1;1997-04-20;9351;1997
1198;70;1;1997-04-20;9351;1997
3830;56;1;1997-04-20;9351;1997
3692;70;1;1997-04-21;9350;1997
3217;75;0;1997-04-23;9348;1997
453;75;1;1997-04-24;9347;1997
2539;24;1;1997-04-24;9347;1997
794;63;1;1997-04-24;9347;1997
636;75;1;1997-04-24;9347;1997
309;14;1;1997-04-25;9346;1997
873;73;1;1997-04-26;9345;1997
589;1;1;1997-04-26;9345;1997
9484;5;1;1997-04-26;9345;1997
3052;44;1;1997-04-26;9345;1997
10134;22;1;1997-04-26;9345;1997
3846;61;1;1997-04-27;9344;1997
912;65;1;1997-04-27;9344;1997
2080;74;1;1997-04-27;9344;1997
2857;19;1;1997-04-28;9343;1997
647;1;1;1997-04-28;9343;1997
2952;65;1;1997-04-28;9343;1997
240;72;1;1997-04-28;9343;1997
1693;1;0;1997-04-29;9342;1997
2612;1;1;1997-04-29;9342;1997
3104;1;1;1997-04-29;9342;1997
1488;25;1;1997-04-29;9342;1997
2451;54;1;1997-04-29;9342;1997
10257;27;1;1997-05-01;9340;1997
1024;19;1;1997-05-02;9339;1997
2173;64;1;1997-05-02;9339;1997
98;55;1;1997-05-02;9339;1997
3119;33;1;1997-05-02;9339;1997
1230;1;1;1997-05-03;9338;1997
2594;19;0;1997-05-03;9338;1997
3773;10;1;1997-05-04;9337;1997
3635;10;1;1997-05-04;9337;1997
293;1;1;1997-05-04;9337;1997
1178;41;1;1997-05-04;9337;1997
3988;23;1;1997-05-04;9337;1997
2816;74;1;1997-05-04;9337;1997
722;38;0;1997-05-04;9337;1997
2184;6;1;1997-05-07;9334;1997
10022;1;1;1997-05-07;9334;1997
1385;53;1;1997-05-08;9333;1997
3506;70;1;1997-05-08;9333;1997
316;62;1;1997-05-08;9333;1997
3711;3;1;1997-05-08;9333;1997
1982;6;1;1997-05-08;9333;1997
2071;35;1;1997-05-08;9333;1997
2800;41;1;1997-05-08;9333;1997
997;54;1;1997-05-08;9333;1997
367;23;1;1997-05-09;9332;1997
2141;21;1;1997-05-09;9332;1997
2127;1;1;1997-05-09;9332;1997
3214;67;1;1997-05-10;9331;1997
250;56;1;1997-05-10;9331;1997
3742;59;1;1997-05-11;9330;1997
3577;74;1;1997-05-11;9330;1997
2448;23;1;1997-05-11;9330;1997
1130;1;1;1997-05-11;9330;1997
2118;42;1;1997-05-11;9330;1997
2005;16;1;1997-05-11;9330;1997
475;3;1;1997-05-11;9330;1997
6922;3;2;1997-05-12;9329;1997
3122;74;1;1997-05-12;9329;1997
282;69;1;1997-05-12;9329;1997
3140;3;1;1997-05-13;9328;1997
3790;1;2;1997-05-13;9328;1997
5164;5;1;1997-05-13;9328;1997
8149;64;0;1997-05-14;9327;1997
2900;20;1;1997-05-14;9327;1997
383;38;1;1997-05-15;9326;1997
1953;9;2;1997-05-15;9326;1997
3344;70;1;1997-05-15;9326;1997
139;38;2;1997-05-15;9326;1997
1808;28;1;1997-05-16;9325;1997
3299;11;2;1997-05-16;9325;1997
1697;63;1;1997-05-17;9324;1997
2392;1;1;1997-05-18;9323;1997
8713;53;1;1997-05-18;9323;1997
3403;63;1;1997-05-20;9321;1997
1424;32;1;1997-05-20;9321;1997
2366;68;1;1997-05-20;9321;1997
2668;21;1;1997-05-20;9321;1997
2698;49;1;1997-05-21;9320;1997
3872;25;1;1997-05-21;9320;1997
10343;8;1;1997-05-22;9319;1997
2743;51;1;1997-05-22;9319;1997
834;3;1;1997-05-23;9318;1997
1956;63;1;1997-05-23;9318;1997
4729;66;1;1997-05-23;9318;1997
760;1;1;1997-05-24;9317;1997
2324;1;1;1997-05-24;9317;1997
7559;56;1;1997-05-24;9317;1997
9208;29;1;1997-05-24;9317;1997
3163;41;1;1997-05-24;9317;1997
3732;21;1;1997-05-25;9316;1997
1710;74;1;1997-05-25;9316;1997
868;1;1;1997-05-26;9315;1997
534;1;1;1997-05-26;9315;1997
3662;4;1;1997-05-26;9315;1997
11053;46;1;1997-05-27;9314;1997
3172;77;1;1997-05-27;9314;1997
3905;54;0;1997-05-28;9313;1997
464;43;1;1997-05-28;9313;1997
1574;75;1;1997-05-28;9313;1997
2891;42;1;1997-05-28;9313;1997
2860;54;2;1997-05-30;9311;1997
10679;1;1;1997-05-30;9311;1997
5;15;1;1997-05-30;9311;1997
4130;70;1;1997-06-01;9309;1997
4527;9;1;1997-06-01;9309;1997
3951;22;1;1997-06-02;9308;1997
3700;1;1;1997-06-03;9307;1997
2564;36;1;1997-06-03;9307;1997
3202;8;1;1997-06-04;9306;1997
879;9;1;1997-06-04;9306;1997
2404;8;1;1997-06-05;9305;1997
1537;54;1;1997-06-06;9304;1997
3768;52;1;1997-06-06;9304;1997
5944;27;1;1997-06-06;9304;1997
9673;76;1;1997-06-07;9303;1997
229;1;1;1997-06-07;9303;1997
614;25;1;1997-06-07;9303;1997
1724;48;1;1997-06-07;9303;1997
1185;12;1;1997-06-07;9303;1997
349;72;1;1997-06-08;9302;1997
682;54;1;1997-06-08;9302;1997
291;7;1;1997-06-08;9302;1997
3211;72;1;1997-06-09;9301;1997
3060;73;1;1997-06-09;9301;1997
4471;4;2;1997-06-09;9301;1997
2956;15;1;1997-06-10;9300;1997
2019;64;1;1997-06-11;9299;1997
1491;47;1;1997-06-11;9299;1997
3496;42;1;1997-06-11;9299;1997
1841;36;1;1997-06-12;9298;1997
7180;7;2;1997-06-12;9298;1997
5648;59;1;1997-06-13;9297;1997
2509;43;1;1997-06-13;9297;1997
2878;1;1;1997-06-14;9296;1997
1015;1;1;1997-06-14;9296;1997
1753;71;1;1997-06-14;9296;1997
2372;1;1;1997-06-15;9295;1997
6097;29;1;1997-06-15;9295;1997
2720;2;2;1997-06-16;9294;1997
2006;25;1;1997-06-16;9294;1997
3953;1;1;1997-06-16;9294;1997
2135;51;1;1997-06-17;9293;1997
1551;72;1;1997-06-18;9292;1997
1095;54;1;1997-06-18;9292;1997
3703;74;1;1997-06-18;9292;1997
3719;37;1;1997-06-19;9291;1997
2057;1;1;1997-06-20;9290;1997
2560;15;1;1997-06-20;9290;1997
3986;19;1;1997-06-20;9290;1997
4858;67;1;1997-06-21;9289;1997
1354;31;1;1997-06-21;9289;1997
3262;23;1;1997-06-22;9288;1997
3100;65;1;1997-06-22;9288;1997
1839;5;1;1997-06-22;9288;1997
3996;1;1;1997-06-22;9288;1997
622;24;1;1997-06-22;9288;1997
2340;14;1;1997-06-22;9288;1997
641;40;1;1997-06-22;9288;1997
3461;8;1;1997-06-23;9287;1997
672;53;1;1997-06-23;9287;1997
8645;60;1;1997-06-23;9287;1997
438;37;1;1997-06-23;9287;1997
2443;46;1;1997-06-25;9285;1997
4309;74;2;1997-06-25;9285;1997
3075;71;1;1997-06-25;9285;1997
2200;1;1;1997-06-26;9284;1997
3245;45;1;1997-06-26;9284;1997
2806;53;1;1997-06-26;9284;1997
556;12;1;1997-06-26;9284;1997
4301;1;1;1997-06-26;9284;1997
4156;42;1;1997-06-27;9283;1997
1921;42;1;1997-06-27;9283;1997
2939;5;1;1997-06-28;9282;1997
3665;28;1;1997-06-28;9282;1997
3524;66;1;1997-06-28;9282;1997
5196;13;2;1997-06-29;9281;1997
2883;77;1;1997-06-29;9281;1997
1346;74;1;1997-07-01;9279;1997
1514;7;1;1997-07-01;9279;1997
3154;1;1;1997-07-02;9278;1997
2081;36;1;1997-07-02;9278;1997
1255;68;1;1997-07-02;9278;1997
2208;7;1;1997-07-02;9278;1997
1284;55;1;1997-07-02;9278;1997
8153;9;1;1997-07-02;9278;1997
7721;13;1;1997-07-03;9277;1997
3889;16;1;1997-07-03;9277;1997
3085;66;1;1997-07-03;9277;1997
768;26;1;1997-07-03;9277;1997
8919;62;1;1997-07-03;9277;1997
185;32;1;1997-07-04;9276;1997
4150;65;1;1997-07-05;9275;1997
10774;46;1;1997-07-05;9275;1997
2728;52;2;1997-07-06;9274;1997
1339;76;1;1997-07-06;9274;1997
1929;1;1;1997-07-06;9274;1997
3433;73;1;1997-07-07;9273;1997
2337;65;1;1997-07-07;9273;1997
3;5;1;1997-07-07;9273;1997
2093;64;1;1997-07-07;9273;1997
3906;52;1;1997-07-08;9272;1997
3529;12;1;1997-07-08;9272;1997
864;72;1;1997-07-08;9272;1997
4336;2;1;1997-07-08;9272;1997
1647;1;1;1997-07-09;9271;1997
2169;57;1;1997-07-09;9271;1997
258;64;1;1997-07-09;9271;1997
1110;54;1;1997-07-10;9270;1997
105;21;1;1997-07-10;9270;1997
2992;43;1;1997-07-11;9269;1997
11317;50;1;1997-07-11;9269;1997
1681;68;1;1997-07-11;9269;1997
3428;27;1;1997-07-12;9268;1997
679;22;1;1997-07-12;9268;1997
10644;16;1;1997-07-12;9268;1997
2182;22;1;1997-07-12;9268;1997
9560;1;1;1997-07-13;9267;1997
3985;1;1;1997-07-13;9267;1997
3833;77;1;1997-07-13;9267;1997
705;35;1;1997-07-14;9266;1997
2447;38;1;1997-07-14;9266;1997
2452;1;1;1997-07-14;9266;1997
469;72;1;1997-07-14;9266;1997
483;70;1;1997-07-15;9265;1997
2678;1;1;1997-07-15;9265;1997
2183;54;1;1997-07-17;9263;1997
7052;55;0;1997-07-17;9263;1997
680;17;1;1997-07-18;9262;1997
284;54;1;1997-07-18;9262;1997
1027;68;1;1997-07-18;9262;1997
1995;54;1;1997-07-18;9262;1997
211;28;1;1997-07-19;9261;1997
1432;27;1;1997-07-19;9261;1997
2369;49;1;1997-07-19;9261;1997
3867;1;1;1997-07-19;9261;1997
1890;1;2;1997-07-20;9260;1997
2204;9;1;1997-07-20;9260;1997
970;18;1;1997-07-20;9260;1997
5290;34;1;1997-07-21;9259;1997
2316;1;1;1997-07-21;9259;1997
611;46;1;1997-07-21;9259;1997
1794;74;1;1997-07-23;9257;1997
801;16;1;1997-07-23;9257;1997
3057;9;1;1997-07-23;9257;1997
2196;11;1;1997-07-24;9256;1997
2646;6;1;1997-07-24;9256;1997
2722;69;1;1997-07-24;9256;1997
2679;67;1;1997-07-24;9256;1997
2587;1;1;1997-07-25;9255;1997
3346;1;1;1997-07-25;9255;1997
1454;46;1;1997-07-25;9255;1997
2197;46;1;1997-07-26;9254;1997
1776;36;1;1997-07-27;9253;1997
547;24;1;1997-07-27;9253;1997
5758;44;1;1997-07-28;9252;1997
3185;45;1;1997-07-29;9251;1997
1950;70;1;1997-08-01;9248;1997
811;14;2;1997-08-01;9248;1997
3381;68;1;1997-08-02;9247;1997
1522;48;1;1997-08-02;9247;1997
41;72;1;1997-08-02;9247;1997
4533;68;1;1997-08-03;9246;1997
3343;1;1;1997-08-03;9246;1997
3686;77;1;1997-08-03;9246;1997
2927;37;1;1997-08-04;9245;1997
4091;9;1;1997-08-04;9245;1997
6602;74;1;1997-08-04;9245;1997
2558;46;1;1997-08-04;9245;1997
3208;29;1;1997-08-04;9245;1997
1389;34;1;1997-08-05;9244;1997
1033;32;1;1997-08-05;9244;1997
2449;23;1;1997-08-05;9244;1997
2000;5;1;1997-08-06;9243;1997
3724;16;1;1997-08-06;9243;1997
3281;1;1;1997-08-06;9243;1997
326;61;1;1997-08-06;9243;1997
307;26;1;1997-08-07;9242;1997
1951;23;1;1997-08-07;9242;1997
4445;47;1;1997-08-07;9242;1997
2338;59;1;1997-08-08;9241;1997
1319;56;0;1997-08-08;9241;1997
311;50;1;1997-08-08;9241;1997
3293;1;1;1997-08-08;9241;1997
1648;40;1;1997-08-08;9241;1997
38;19;2;1997-08-08;9241;1997
1434;70;1;1997-08-08;9241;1997
7437;19;2;1997-08-08;9241;1997
4784;46;1;1997-08-08;9241;1997
2644;1;1;1997-08-08;9241;1997
785;21;2;1997-08-09;9240;1997
2776;23;1;1997-08-10;9239;1997
5572;15;1;1997-08-11;9238;1997
3046;74;1;1997-08-11;9238;1997
2138;75;1;1997-08-11;9238;1997
1662;1;1;1997-08-11;9238;1997
386;1;1;1997-08-11;9238;1997
591;1;1;1997-08-12;9237;1997
792;3;1;1997-08-13;9236;1997
1043;1;1;1997-08-13;9236;1997
9433;59;1;1997-08-14;9235;1997
509;36;1;1997-08-14;9235;1997
1747;30;1;1997-08-14;9235;1997
2073;59;1;1997-08-14;9235;1997
3097;66;1;1997-08-14;9235;1997
3062;17;1;1997-08-15;9234;1997
1355;1;1;1997-08-16;9233;1997
1881;60;1;1997-08-17;9232;1997
2595;1;1;1997-08-17;9232;1997
13;76;1;1997-08-17;9232;1997
996;47;1;1997-08-18;9231;1997
37;20;1;1997-08-18;9231;1997
2829;66;1;1997-08-18;9231;1997
529;39;1;1997-08-18;9231;1997
1857;37;1;1997-08-18;9231;1997
9140;32;1;1997-08-18;9231;1997
2485;41;1;1997-08-18;9231;1997
2607;1;1;1997-08-19;9230;1997
653;27;1;1997-08-19;9230;1997
10799;76;1;1997-08-19;9230;1997
1567;10;1;1997-08-19;9230;1997
1845;47;1;1997-08-20;9229;1997
1181;69;1;1997-08-20;9229;1997
3070;56;1;1997-08-21;9228;1997
645;70;1;1997-08-21;9228;1997
1795;53;1;1997-08-21;9228;1997
2442;14;1;1997-08-21;9228;1997
2845;62;1;1997-08-21;9228;1997
8639;46;1;1997-08-22;9227;1997
4003;25;1;1997-08-22;9227;1997
3537;45;1;1997-08-22;9227;1997
2394;62;1;1997-08-23;9226;1997
859;13;1;1997-08-26;9223;1997
3798;15;1;1997-08-27;9222;1997
2317;68;1;1997-08-28;9221;1997
3828;44;1;1997-08-28;9221;1997
2422;27;1;1997-08-29;9220;1997
3556;58;1;1997-08-29;9220;1997
1154;5;2;1997-08-29;9220;1997
3901;12;1;1997-08-30;9219;1997
3950;48;1;1997-09-01;9217;1997
2142;42;1;1997-09-01;9217;1997
2492;73;1;1997-09-01;9217;1997
45;64;1;1997-09-02;9216;1997
2172;1;1;1997-09-02;9216;1997
909;30;1;1997-09-02;9216;1997
10243;44;1;1997-09-03;9215;1997
1026;20;1;1997-09-03;9215;1997
3444;53;2;1997-09-04;9214;1997
1764;68;1;1997-09-04;9214;1997
4158;27;1;1997-09-04;9214;1997
585;4;1;1997-09-04;9214;1997
5698;1;1;1997-09-04;9214;1997
178;59;1;1997-09-06;9212;1997
2079;55;1;1997-09-06;9212;1997
2480;35;1;1997-09-07;9211;1997
2444;76;1;1997-09-07;9211;1997
3516;36;2;1997-09-07;9211;1997
